id;tokens;original;classe;emojis
796885766513295361;forget man no_ chil;RT @ComedyWorIdStar: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/bc2q4BRAni;positive;positive 
796538432294125568;new presid peopl tak decid respect democr yo idiot;@IngrahamAngle #Trump is the new president the people take the decision, it's over. Respect democracy. Laura you're the only idiot here 😇;positive;positive 
796715718972686336;boy bet get;BOY YOU BETTER GET 😂 https://t.co/9chX9CeAeS;positive;positive 
796717661942063104;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive;positive 
796572663175151616;high tim bet grow;RT @Tikkhad: It's high time, better u grow up 😂 https://t.co/d6vCkZL6gQ;positive;positive 
796921021953638400;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796873753703481344;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive;positive 
796631275725553664;alway doubt abt tracey suport criscolferhow lgbtqia* posit vot lmao;I was always doubtful abt Tracey's support for crisscolfer...how can she be lgbtqia* positive and vote for Trump? Lmao 😂;positive;positive 
796789699973103617;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive;positive 
796678828831621120;dear get ready next report;Dear #Trump Get ready you are Next on my Reports 😂😂😂😂 https://t.co/IAiollJRjR;positive;positive 
796857805806256128;lol pre scrambling today tel find damn rid payback bitc;RT @KnucklDraginSam: LoL 😂 Trump had the press scrambling all over DC today telling them to find their own damn ride...  Paybacks a bitc… ;positive;positive 
796884027152089088;forget man no_ chil;RT @RlDICULOUSNESS: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/IuT9RVWRb7;positive;positive 
796782239426183168;ebok ewtn cathol potustrump;#ebook 4 is out! 😊🙏 #EWTN #Jesus #Catholic #God #Trump #POTUSTrump   @jmturner_author - https://t.co/JFPiDsohqI;positive;positive 
796944118366617600;new presid elect got yal wildin;RT @TheShadeRoom: #Trump as the new president elect got y'all wildin' 😩😂 https://t.co/GDtMTihull;positive;positive negative 
796716633796571137;lmao tru shit tho;RT @__Ycnaf: 😂😂😂😂 lmao true shit tho https://t.co/J1VznfRqVW;positive;positive 
796748556673556480;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive;positive 
797292148362133504;am protest destroy americ going destroy americ let stick log elect;Americans protesting about Trump destroying America by going out and destroying America. Ok, let just stick to that logic 😂 #election;positive;positive 
797251581196517376;peopl think black gay wom ar gon right win hahah told;RT @tay_selbs: Why do people think that blacks, gays, and women aren't gonna have rights if trump wins?! Hahah who told you this 😂;positive;positive 
796777076464435200;obama/trump transit met must ben awkward trumpzil;Obama/Trump transition meeting must have been #awkward #trumpzilla #trump😂;positive;positive 
796583914626252800;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
797156353978540032;shouldnt arest lewd indec behavy disgust lib wory childr jokesuch;RT @debsellsslc: Shouldn't  he be arrested for lewd & indecent behavior!! So disgusting & Libs worry about children w/ #Trump JOKE😂😂😂such l…;positive;positive 
796950536289329152;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive;positive 
796816923862372353;lol pre scrambling today tel find damn rid payback bitc;RT @KnucklDraginSam: LoL 😂 Trump had the press scrambling all over DC today telling them to find their own damn ride...  Paybacks a bitc… ;positive;positive 
796624485545902080;zum presid sou afr wory;We have Zuma as president and South Africans are worried about Trump 😂;positive;positive 
796588351524458496;horny sex horny snapch porn girl sexy snap cumtribut hot pusy wet naughtygirl;I'm horny af💕😈 #sex #horny #snapchat #porn #girl #sexy #snap #cumtributes #hot #Pussy #wet #dm #NaughtyGirl #trump https://t.co/8o16Hsibrt;positive;positive 
797117764859109377;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796898201068572672;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796867828481724416;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797266123100016640;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796760535035478017;lok yal govt try tak mind got yal focus col skin stuf;😂 RT @TheGemJade: Look at yall. This is the govt trying to take our mind off trump got yall focusing on the color of out skin and stuff;positive;positive 
796783431598256128;mind reply xenophob extrem becom 45th presid;RT @ramsa_b: Mind it @defencepk Reply @realDonaldTrump Xenophobic extremist. And Donald Trump become 45th US president 😂  Hey Pa… ;positive;positive 
796587485522489344;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
796609103988740096;peopl vot electionday;RT @SirAbiola: 😂 If Black People Voted For Donald Trump #ElectionDay https://t.co/QLqez43Rsv;positive;positive 
796783743163891712;mak rap derog bas genr mumbl rap sur dont categ;What makes all rap derogatory? Are you basing this genre off mumble rappers? 😂 sure some of it is but don't categor… https://t.co/1wLBUHEIsk;positive;positive 
796837717313208320;delhit vot kejriw complain americ not_ know vot election2016 uselect;RT @MisCoffeeAddict: Delhites voting for Kejriwal complaining America does not know how to vote! 😂😘😑🤔 #Election2016 #TRUMP #USelections #Lo…;positive;positive positive 
797119147297701888;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796592820945436672;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive;positive 
796596336569225220;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive;positive 
796541362384404480;wow dear uselection2016 electionnight electionday;Wow @realDonaldTrump ... 👌  See dear @MELANIATRUMP ... 😂😉  #USElection2016 #ElectionNight #electionday… https://t.co/6DCd6fU99E;positive;positive 
796584175583182848;teach put spech clasrom friend lik kid hil;My teacher put his speech in the classroom nd my friend and I were like "the kid is me rn" and it was so hilarious 😂 https://t.co/SrMeWvlnQB;positive;positive 
796567313038180352;trump’s trumppresid cancela2016 elections2016 electionday notmypresid kind;RT @UAVPILOT07: + #Trump’s  #TrumpPresident  #Cancela2016  #Elections2016  #ElectionDay  #NotMyPresident  😄😄kind of !! https://t.co/04L7YFC…;positive;positive 
796844649184837632;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796873070682271744;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
796875727136296960;hilarioushapy compil democr med pundit say wil nev presid;RT @asamjulian: HILARIOUS: Compilation of democrats and media pundits saying Donald Trump will never be President. 😂… ;positive;positive 
797136426706042880;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
797124317532319745;want reach acro aisl let obam said electionnight trumpriot wewon;RT @LeahR77: For Those Who Want #Trump To Reach Across The Aisle👉 Lets See What Obama Said After He Won 😉  #ElectionNight #TrumpRiot #WEWON…;positive;positive 
796550993571876864;rememb;We remember 😂 #Trump https://t.co/pP0J16Ui9b;positive;positive 
796871656018833408;god night any;And here we go again! Have a good night Annie. @txstarkeeper 😝 https://t.co/AH8f8stren;positive;positive 
796770529831251968;disrespect lady everyon farmland aint gon chang fact;RT @emersmax4020: @dopestcat disrespecting these lady's and everyone from the "farmland" ain't gonna change the fact that trump won 😉 be ni…;positive;positive 
796510025237889024;tru ben spok electionday uselection2016;Truth has been spoken 😂👌 #Trump #ElectionDay #USElection2016 #HillaryClinton https://t.co/isoB7U2LfN;positive;positive 
796913811835875328;inspir lot ofthank via;@realDonaldTrump ...u inspired me lots off..thank u😊 #TRUMP @realDnaldTrummp   https://t.co/0onK59TDbU via @youtube;positive;positive 
796883740605771776;mary;😍 marry me 😩 https://t.co/Etb1Cp6Hg2;positive;positive negative 
796547540762198016;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive;positive 
796577776375431168;god sav bor yank actua way resembl beng way;#Trump et ?? 😆😆 god save the boors ,which d yanks actually are !! By d way ,he resembles bengal CM ,in his ways 😆😆;positive;positive 
796908580788195328;lit;RT @kwjones22: It's lit😂😂 #trump @ElwayneCarrier @_KOBY35_ @ddaniels32 @Hbr333 @Haeden23 @P_Bibby_11 https://t.co/TXcuoRcOPc;positive;positive 
796762152422014980;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
797394408551411712;dont think dont think am think eith;RT @iam_juhi: I don't think and I don't think the Americans were thinking either. 😂 https://t.co/ni4QrbLguK;positive;positive 
796669977311006720;trump2016 desin car suis chap tim elect;RT @MKACITV5M: 😂 #trump2016 Dessin du caricaturiste #suisse Chappatte @PatChappatte - © In The New York Times @TheNYTimesUM #Trump  #Electi…;positive;positive 
797326424768184320;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive;positive 
796851039643336704;not_ rac dont fuck no_ gay niga tho;I'm not racist but I don't fuck with no gay niggas tho 😂 https://t.co/wW8i9YXrsx;positive;positive 
796640592029773824;sory am couldnt resist trump2016 electionresult sbarackobam;RT @emanuelaneri14: Sorry Americans...🙊🙈🙉 I couldn't resist!!! 😅😂  #Trump2016 #Trump #ElectionResults #sbarackobama https://t.co/fYBkDFkXew;positive;positive 
796641894478516224;understand watch trumppresid;RT @Nomysahir: I now understand why Trump won. Watch this 😂😂😂😂😂 #TrumpPresident #Trump   https://t.co/qmovMO73Gk;positive;positive 
796591642094530560;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
796546391002771457;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive;positive 
796583471070072832;forget man no_ chil;RT @RoastMeDaily: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/nX4m8Kgs5c;positive;positive 
796817540764864512;lol pre scrambling today tel find damn rid payback bitc;RT @KnucklDraginSam: LoL 😂 Trump had the press scrambling all over DC today telling them to find their own damn ride...  Paybacks a bitc… ;positive;positive 
